shardName,appName,streamGUID,streamOffset,timestamp,remoteAddrAnon,userAgent,method,path,canonicalPath,hostname,referrer,status,requestBodyLength,requestLength,respBodyLength,respLength,requestTime,requestTTFB,responseFlags,requestId,workspaceId,instanceId,replicaId,date,contentType,internalReq
az-eastus2,apiproxy,9b701ec9-c1e0-4c77-928c-5adc6de7b9bd,91423904296,2021-05-14T19:42:41.495+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7282,null,238,null,12,12,null,0e9736cd-7e0d-457b-ae35-44c5d0c47ceb,8452665894480244,apiproxy-7d97d9f54b-2gkz2,null,2021-05-14,application/json,false
az-eastus2,apiproxy,07b921c6-d380-4ba3-8988-2d72420dab0b,90245489331,2021-05-14T19:42:41.651+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7294,null,238,null,17,17,null,8dcc55d9-11b5-43b4-ba9b-130cdde8ffea,8452665894480244,apiproxy-7d97d9f54b-qwj7z,null,2021-05-14,application/json,false
az-eastus2,apiproxy,25a4d2a0-b8cd-4aa2-9524-bea5b7c58c0e,92126297966,2021-05-14T19:42:41.768+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7302,null,238,null,14,14,null,a452025f-7548-4d5d-adf6-3d1574938548,8452665894480244,apiproxy-7d97d9f54b-vf6xv,null,2021-05-14,application/json,false
az-eastus2,apiproxy,25a4d2a0-b8cd-4aa2-9524-bea5b7c58c0e,92126304301,2021-05-14T19:42:41.791+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7254,null,238,null,12,11,null,e7907af6-88d0-413f-b58c-6cb39378a186,8452665894480244,apiproxy-7d97d9f54b-vf6xv,null,2021-05-14,application/json,false
az-eastus2,apiproxy,2280822e-e1af-454a-bdfc-b5463e758c23,91084991577,2021-05-14T19:42:41.995+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7238,null,238,null,12,11,null,00f1c4d1-ae52-453b-af45-bbc7837dcd89,8452665894480244,apiproxy-7d97d9f54b-7pzx9,null,2021-05-14,application/json,false
az-eastus2,apiproxy,9b701ec9-c1e0-4c77-928c-5adc6de7b9bd,91424208091,2021-05-14T19:42:42.704+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7290,null,238,null,12,11,null,502dfab7-5208-4dca-8e45-21bed45efbe0,8452665894480244,apiproxy-7d97d9f54b-2gkz2,null,2021-05-14,application/json,false
az-eastus2,apiproxy,7927d182-5f91-4ed7-a3a5-4a7fab504691,94062620439,2021-05-14T19:42:42.859+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7266,null,238,null,14,14,null,cd15f625-8669-40b6-827a-64bb5be29f03,8452665894480244,apiproxy-7d97d9f54b-wlzdn,null,2021-05-14,application/json,false
az-eastus2,apiproxy,2280822e-e1af-454a-bdfc-b5463e758c23,91085291438,2021-05-14T19:42:42.992+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7446,null,238,null,13,13,null,8d46dfa7-1fb3-402c-9410-d15868523303,8452665894480244,apiproxy-7d97d9f54b-7pzx9,null,2021-05-14,application/json,false
az-eastus2,apiproxy,25a4d2a0-b8cd-4aa2-9524-bea5b7c58c0e,92126750460,2021-05-14T19:42:43.395+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7322,null,238,null,14,14,null,a5bf23bd-cf23-47bb-9a38-76bbac4d7186,8452665894480244,apiproxy-7d97d9f54b-vf6xv,null,2021-05-14,application/json,false
az-eastus2,apiproxy,2280822e-e1af-454a-bdfc-b5463e758c23,91085404750,2021-05-14T19:42:43.402+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7306,null,238,null,11,11,null,cc4bce0b-4767-9130-a340-b7e8b9d3d743,8452665894480244,apiproxy-7d97d9f54b-7pzx9,null,2021-05-14,application/json,false
az-eastus2,apiproxy,d2d87140-7386-4c66-a78f-875148729407,49971780582,2021-05-14T19:42:43.406+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7286,null,238,null,36,36,null,443f5af8-2bd9-485d-b8a2-6c98d974e814,8452665894480244,apiproxy-7d97d9f54b-hdzkf,null,2021-05-14,application/json,false
az-eastus2,apiproxy,f8991381-b6f9-4bbf-956e-e39b05641afe,94248280780,2021-05-14T19:42:43.423+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7274,null,238,null,17,16,null,e045d059-6be3-4bcd-9910-9daf3cad7c6d,8452665894480244,apiproxy-7d97d9f54b-h2z6l,null,2021-05-14,application/json,false
az-eastus2,apiproxy,07b921c6-d380-4ba3-8988-2d72420dab0b,90245964590,2021-05-14T19:42:43.435+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7286,null,238,null,13,13,null,3c112b81-719e-4098-bce1-caa42ba09c50,8452665894480244,apiproxy-7d97d9f54b-qwj7z,null,2021-05-14,application/json,false
az-eastus2,apiproxy,07b921c6-d380-4ba3-8988-2d72420dab0b,90245965767,2021-05-14T19:42:43.444+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7286,null,238,null,12,12,null,fe335a7b-03e5-4fc5-b66c-e44c70b6c244,8452665894480244,apiproxy-7d97d9f54b-qwj7z,null,2021-05-14,application/json,false
az-eastus2,apiproxy,07b921c6-d380-4ba3-8988-2d72420dab0b,90246075641,2021-05-14T19:42:43.902+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7314,null,238,null,13,13,null,f5403484-2a58-4697-a6eb-0d947058e8aa,8452665894480244,apiproxy-7d97d9f54b-qwj7z,null,2021-05-14,application/json,false
az-eastus2,apiproxy,7927d182-5f91-4ed7-a3a5-4a7fab504691,94062877383,2021-05-14T19:42:43.976+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7294,null,238,null,15,14,null,a2e23a4c-d08b-47c1-8a8b-e1e076de7d49,8452665894480244,apiproxy-7d97d9f54b-wlzdn,null,2021-05-14,application/json,false
az-eastus2,apiproxy,d2d87140-7386-4c66-a78f-875148729407,49971912615,2021-05-14T19:42:44.019+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7306,null,238,null,12,12,null,ff578afe-817d-4aa4-8c73-7be3d589c341,8452665894480244,apiproxy-7d97d9f54b-hdzkf,null,2021-05-14,application/json,false
az-eastus2,apiproxy,f8991381-b6f9-4bbf-956e-e39b05641afe,94248632312,2021-05-14T19:42:44.957+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7286,null,238,null,81,81,null,7c85c8c0-1f1e-443b-b51f-40dcae220d02,8452665894480244,apiproxy-7d97d9f54b-h2z6l,null,2021-05-14,application/json,false
az-eastus2,apiproxy,9b701ec9-c1e0-4c77-928c-5adc6de7b9bd,91424775983,2021-05-14T19:42:45.070+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7326,null,238,null,11,11,null,9ac18e8e-f9ab-44de-bea7-2b3e3187fa57,8452665894480244,apiproxy-7d97d9f54b-2gkz2,null,2021-05-14,application/json,false
az-eastus2,apiproxy,7927d182-5f91-4ed7-a3a5-4a7fab504691,94063139766,2021-05-14T19:42:45.131+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7270,null,238,null,12,12,null,93e42738-2a60-4615-a7b3-e408dcaf9232,8452665894480244,apiproxy-7d97d9f54b-wlzdn,null,2021-05-14,application/json,false
az-eastus2,apiproxy,f8991381-b6f9-4bbf-956e-e39b05641afe,94248680618,2021-05-14T19:42:45.246+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,14790,null,238,null,12,12,null,eacfdf33-fd44-422a-af4a-a5850cd20b47,8452665894480244,apiproxy-7d97d9f54b-h2z6l,null,2021-05-14,application/json,false
az-eastus2,apiproxy,f8991381-b6f9-4bbf-956e-e39b05641afe,94248688993,2021-05-14T19:42:45.261+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7310,null,238,null,35,35,null,60315bb2-a747-4825-ae1c-36dfefe4823a,8452665894480244,apiproxy-7d97d9f54b-h2z6l,null,2021-05-14,application/json,false
az-eastus2,apiproxy,7823c4bc-d053-4ad6-b474-a167a17dfc45,91339876471,2021-05-14T19:42:45.389+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,14462,null,238,null,20,20,null,a2a3622b-3358-4574-a4a5-1ebd26de0973,8452665894480244,apiproxy-7d97d9f54b-7mvsb,null,2021-05-14,application/json,false
az-eastus2,apiproxy,7823c4bc-d053-4ad6-b474-a167a17dfc45,91339912576,2021-05-14T19:42:45.498+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,14430,null,238,null,19,19,null,26642fac-cb5a-978b-8235-5fc0eeb706e5,8452665894480244,apiproxy-7d97d9f54b-7mvsb,null,2021-05-14,application/json,false
az-eastus2,apiproxy,7927d182-5f91-4ed7-a3a5-4a7fab504691,94063228373,2021-05-14T19:42:45.520+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7290,null,238,null,14,14,null,96c90ab7-9e87-47ac-b118-8c32bf6ba93d,8452665894480244,apiproxy-7d97d9f54b-wlzdn,null,2021-05-14,application/json,false
az-eastus2,apiproxy,7927d182-5f91-4ed7-a3a5-4a7fab504691,94063248464,2021-05-14T19:42:45.578+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7466,null,238,null,16,16,null,07473442-34d1-4a10-b4aa-7354f4eab0ae,8452665894480244,apiproxy-7d97d9f54b-wlzdn,null,2021-05-14,application/json,false
az-eastus2,apiproxy,2280822e-e1af-454a-bdfc-b5463e758c23,91086002563,2021-05-14T19:42:45.643+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,14494,null,238,null,21,21,null,2dd7197f-0147-48a1-8e57-2cdcb1efbfe1,8452665894480244,apiproxy-7d97d9f54b-7pzx9,null,2021-05-14,application/json,false
az-eastus2,apiproxy,9b701ec9-c1e0-4c77-928c-5adc6de7b9bd,91424939383,2021-05-14T19:42:45.726+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7322,null,238,null,11,11,null,3694667f-0e72-4676-9055-24cc2cab4bf0,8452665894480244,apiproxy-7d97d9f54b-2gkz2,null,2021-05-14,application/json,false
az-eastus2,apiproxy,25a4d2a0-b8cd-4aa2-9524-bea5b7c58c0e,92127383059,2021-05-14T19:42:46.356+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7342,null,238,null,15,15,null,cf37e9ae-7ff2-4c71-9db8-b0501ff0369e,8452665894480244,apiproxy-7d97d9f54b-vf6xv,null,2021-05-14,application/json,false
az-eastus2,apiproxy,9b701ec9-c1e0-4c77-928c-5adc6de7b9bd,91425117329,2021-05-14T19:42:46.503+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7286,null,238,null,14,14,null,7c6e0210-b9b6-49fe-9464-3f90b6b61077,8452665894480244,apiproxy-7d97d9f54b-2gkz2,null,2021-05-14,application/json,false
az-eastus2,apiproxy,07b921c6-d380-4ba3-8988-2d72420dab0b,90246720550,2021-05-14T19:42:46.511+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7282,null,238,null,12,12,null,42549ef1-aad3-42e3-b111-9d3cb3e6dbe8,8452665894480244,apiproxy-7d97d9f54b-qwj7z,null,2021-05-14,application/json,false
az-eastus2,apiproxy,f8991381-b6f9-4bbf-956e-e39b05641afe,94249087073,2021-05-14T19:42:46.990+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7314,null,238,null,13,13,null,75404480-bb6b-4938-ae1e-4f05a1bdaeb9,8452665894480244,apiproxy-7d97d9f54b-h2z6l,null,2021-05-14,application/json,false
az-eastus2,apiproxy,f8991381-b6f9-4bbf-956e-e39b05641afe,94249344006,2021-05-14T19:42:48.173+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7190,null,238,null,12,12,null,642ec4b5-c579-4cb5-8deb-7699507a36ae,8452665894480244,apiproxy-7d97d9f54b-h2z6l,null,2021-05-14,application/json,false
az-eastus2,apiproxy,2280822e-e1af-454a-bdfc-b5463e758c23,91086586381,2021-05-14T19:42:48.181+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7790,null,238,null,12,12,null,0cdb4ed4-c42a-407c-a0a3-e85447d8b034,8452665894480244,apiproxy-7d97d9f54b-7pzx9,null,2021-05-14,application/json,false
az-eastus2,apiproxy,d2d87140-7386-4c66-a78f-875148729407,49972946117,2021-05-14T19:42:48.385+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7282,null,238,null,11,11,null,1bac69ff-59ad-441e-9ffc-6a3beb3ef0ae,8452665894480244,apiproxy-7d97d9f54b-hdzkf,null,2021-05-14,application/json,false
az-eastus2,apiproxy,d2d87140-7386-4c66-a78f-875148729407,49972967619,2021-05-14T19:42:48.427+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7314,null,238,null,29,28,null,46c6adee-b71f-4b34-bc07-dd67d841dd67,8452665894480244,apiproxy-7d97d9f54b-hdzkf,null,2021-05-14,application/json,false
az-eastus2,apiproxy,2280822e-e1af-454a-bdfc-b5463e758c23,91086699315,2021-05-14T19:42:48.587+0000,52.167.226.x,"{""agentMajorVersion"":""2"",""agentMinorVersion"":""25"",""deviceClass"":""Other"",""operatingSystemMajorVersion"":null,""operatingSystemClass"":""Other"",""redactedUserAgent"":""[REDACTED]"",""agentPatch"":null,""operatingSystemMinorVersion"":null,""operatingSystemPatch"":null,""agentClass"":""Python Requests""}",POST,/api/2.0/dbfs/put,/api/2.0/dbfs/put,eastus2.azuredatabricks.net,[REDACTED],429,7458,null,238,null,13,12,null,aa68389f-f618-48bc-9504-37584d2c6be7,8452665894480244,apiproxy-7d97d9f54b-7pzx9,null,2021-05-14,application/json,false
